timestamp,open,high,low,close,volume,quote_volume
2025-03-23 15:30:00,85077.7,85253.1,85010.1,85139.4,79.070693,6732553.73107293
2025-03-23 15:45:00,85139.4,85193.3,85125.2,85178.1,42.713768,3637429.6244228
2025-03-23 15:45:00,85139.4,85193.3,85125.2,85178.1,42.713768,3637429.6244228
2025-03-23 16:00:00,85178.1,85321.6,85048.6,85294.5,53.723349,4576165.44761819
2025-03-23 16:00:00,85178.1,85321.6,85048.6,85294.5,53.723349,4576165.44761819
2025-03-23 16:00:00,85178.1,85321.6,85048.6,85294.5,53.723349,4576165.44761819
2025-03-23 16:15:00,85294.5,85338,85211.5,85265.9,62.441535,5324462.23861029
2025-03-23 16:15:00,85294.5,85338,85211.5,85265.9,62.441535,5324462.23861029
2025-03-23 16:15:00,85294.5,85338,85211.5,85265.9,62.441535,5324462.23861029
2025-03-23 16:15:00,85294.5,85338,85211.5,85265.9,62.441535,5324462.23861029
2025-03-23 16:30:00,85265.9,85285.7,84937.2,85097.9,87.91622,7478423.15713434
2025-03-23 16:30:00,85265.9,85285.7,84937.2,85097.9,87.91622,7478423.15713434
2025-03-23 16:30:00,85265.9,85285.7,84937.2,85097.9,87.91622,7478423.15713434
2025-03-23 16:30:00,85265.9,85285.7,84937.2,85097.9,87.91622,7478423.15713434
2025-03-23 16:30:00,85265.9,85285.7,84937.2,85097.9,87.91622,7478423.15713434
2025-03-23 16:45:00,85097.9,85385,85097.9,85248.8,65.883862,5619414.19768017
2025-03-23 16:45:00,85097.9,85385,85097.9,85248.8,65.883862,5619414.19768017
2025-03-23 16:45:00,85097.9,85385,85097.9,85248.8,65.883862,5619414.19768017
2025-03-23 16:45:00,85097.9,85385,85097.9,85248.8,65.883862,5619414.19768017
2025-03-23 16:45:00,85097.9,85385,85097.9,85248.8,65.883862,5619414.19768017
2025-03-23 16:45:00,85097.9,85385,85097.9,85248.8,65.883862,5619414.19768017
2025-03-23 17:00:00,85248.8,85381.9,85248.8,85294.1,35.631309,3040326.7323831
2025-03-23 17:00:00,85248.8,85381.9,85248.8,85294.1,35.631309,3040326.7323831
2025-03-23 17:00:00,85248.8,85381.9,85248.8,85294.1,35.631309,3040326.7323831
2025-03-23 17:00:00,85248.8,85381.9,85248.8,85294.1,35.631309,3040326.7323831
2025-03-23 17:00:00,85248.8,85381.9,85248.8,85294.1,35.631309,3040326.7323831
2025-03-23 17:00:00,85248.8,85381.9,85248.8,85294.1,35.631309,3040326.7323831
2025-03-23 17:00:00,85248.8,85381.9,85248.8,85294.1,35.631309,3040326.7323831
2025-03-23 17:15:00,85294.1,85417.5,85251.9,85251.9,35.899109,3063948.65246143
2025-03-23 17:15:00,85294.1,85417.5,85251.9,85251.9,35.899109,3063948.65246143
2025-03-23 17:15:00,85294.1,85417.5,85251.9,85251.9,35.899109,3063948.65246143
2025-03-23 17:15:00,85294.1,85417.5,85251.9,85251.9,35.899109,3063948.65246143
2025-03-23 17:15:00,85294.1,85417.5,85251.9,85251.9,35.899109,3063948.65246143
2025-03-23 17:15:00,85294.1,85417.5,85251.9,85251.9,35.899109,3063948.65246143
2025-03-23 17:15:00,85294.1,85417.5,85251.9,85251.9,35.899109,3063948.65246143
2025-03-23 17:15:00,85294.1,85417.5,85251.9,85251.9,35.899109,3063948.65246143
2025-03-23 17:30:00,85251.9,85259.4,84891.2,84953.7,94.840037,8066972.49516152
2025-03-23 17:30:00,85251.9,85259.4,84891.2,84953.7,94.840037,8066972.49516152
2025-03-23 17:30:00,85251.9,85259.4,84891.2,84953.7,94.840037,8066972.49516152
2025-03-23 17:30:00,85251.9,85259.4,84891.2,84953.7,94.840037,8066972.49516152
2025-03-23 17:30:00,85251.9,85259.4,84891.2,84953.7,94.840037,8066972.49516152
2025-03-23 17:30:00,85251.9,85259.4,84891.2,84953.7,94.840037,8066972.49516152
2025-03-23 17:30:00,85251.9,85259.4,84891.2,84953.7,94.840037,8066972.49516152
2025-03-23 17:30:00,85251.9,85259.4,84891.2,84953.7,94.840037,8066972.49516152
2025-03-23 17:30:00,85251.9,85259.4,84891.2,84953.7,94.840037,8066972.49516152
2025-03-23 17:45:00,84953.7,85151,84953.7,85020.4,61.814928,5256134.76114123
2025-03-23 17:45:00,84953.7,85151,84953.7,85020.4,61.814928,5256134.76114123
2025-03-23 17:45:00,84953.7,85151,84953.7,85020.4,61.814928,5256134.76114123
2025-03-23 17:45:00,84953.7,85151,84953.7,85020.4,61.814928,5256134.76114123
2025-03-23 17:45:00,84953.7,85151,84953.7,85020.4,61.814928,5256134.76114123
2025-03-23 17:45:00,84953.7,85151,84953.7,85020.4,61.814928,5256134.76114123
2025-03-23 17:45:00,84953.7,85151,84953.7,85020.4,61.814928,5256134.76114123
2025-03-23 17:45:00,84953.7,85151,84953.7,85020.4,61.814928,5256134.76114123
2025-03-23 17:45:00,84953.7,85151,84953.7,85020.4,61.814928,5256134.76114123
2025-03-23 17:45:00,84953.7,85151,84953.7,85020.4,61.814928,5256134.76114123
2025-03-23 18:00:00,85020.4,85040,84895.6,84950,55.914958,4750052.37996822
2025-03-23 18:00:00,85020.4,85040,84895.6,84950,55.914958,4750052.37996822
2025-03-23 18:00:00,85020.4,85040,84895.6,84950,55.914958,4750052.37996822
2025-03-23 18:00:00,85020.4,85040,84895.6,84950,55.914958,4750052.37996822
2025-03-23 18:00:00,85020.4,85040,84895.6,84950,55.914958,4750052.37996822
2025-03-23 18:00:00,85020.4,85040,84895.6,84950,55.914958,4750052.37996822
2025-03-23 18:00:00,85020.4,85040,84895.6,84950,55.914958,4750052.37996822
2025-03-23 18:00:00,85020.4,85040,84895.6,84950,55.914958,4750052.37996822
2025-03-23 18:00:00,85020.4,85040,84895.6,84950,55.914958,4750052.37996822
2025-03-23 18:00:00,85020.4,85040,84895.6,84950,55.914958,4750052.37996822
2025-03-23 18:00:00,85020.4,85040,84895.6,84950,55.914958,4750052.37996822
2025-03-23 18:15:00,84950,85005.9,84812.4,84812.4,38.509335,3268953.28540282
2025-03-23 18:15:00,84950,85005.9,84812.4,84812.4,38.509335,3268953.28540282
2025-03-23 18:15:00,84950,85005.9,84812.4,84812.4,38.509335,3268953.28540282
