timestamp,open,high,low,close,volume,quote_volume
2025-02-21 16:00:00,98043.8,98697.74,97691.21,98032.96,4498.323936,441804339.60151109
2025-02-21 17:00:00,98032.96,98263.06,96500,96599.99,1728.801561,168266001.74348953
2025-02-21 17:00:00,98032.96,98263.06,96500,96599.99,1728.801561,168266001.74348953
2025-02-21 18:00:00,96599.99,96851.85,96243.15,96260.29,1408.07566,135954002.60683335
2025-02-21 18:00:00,96599.99,96851.85,96243.15,96260.29,1408.07566,135954002.60683335
2025-02-21 19:00:00,96260.29,96600.1,95095.36,95139.33,1194.228154,114365126.60385732
2025-02-21 19:00:00,96260.29,96600.1,95095.36,95139.33,1194.228154,114365126.60385732
2025-02-21 20:00:00,95139.33,95499.9,94605,94871.71,1216.725616,115739269.48704293
2025-02-21 20:00:00,95139.33,95499.9,94605,94871.71,1216.725616,115739269.48704293
2025-02-21 21:00:00,94871.71,95414.52,94833.08,95222.87,543.5998,51694733.8087613
2025-02-21 21:00:00,94871.71,95414.52,94833.08,95222.87,543.5998,51694733.8087613
2025-02-21 22:00:00,95222.87,95800.01,95044.06,95677.85,286.800261,27370102.93057691
2025-02-21 22:00:00,95222.87,95800.01,95044.06,95677.85,286.800261,27370102.93057691
2025-02-21 23:00:00,95677.85,96064.65,95534.16,96011.34,257.784452,24700026.89755298
2025-02-21 23:00:00,95677.85,96064.65,95534.16,96011.34,257.784452,24700026.89755298
2025-02-22 00:00:00,96011.34,96100,95676.88,96055.78,235.657917,22593458.79040425
2025-02-22 00:00:00,96011.34,96100,95676.88,96055.78,235.657917,22593458.79040425
2025-02-22 01:00:00,96055.78,96411.81,95987.63,96115.2,197.590521,19008583.56065867
2025-02-22 01:00:00,96055.78,96411.81,95987.63,96115.2,197.590521,19008583.56065867
2025-02-22 02:00:00,96115.2,96363.59,95993.16,96249.48,250.361252,24074431.39112764
2025-02-22 02:00:00,96115.2,96363.59,95993.16,96249.48,250.361252,24074431.39112764
2025-02-22 03:00:00,96249.48,96251.87,96036.85,96174.44,371.199924,35690896.78950448
2025-02-22 03:00:00,96249.48,96251.87,96036.85,96174.44,371.199924,35690896.78950448
2025-02-22 04:00:00,96174.44,96372.72,96152.59,96294.66,394.374574,37965987.87122333
2025-02-22 04:00:00,96174.44,96372.72,96152.59,96294.66,394.374574,37965987.87122333
2025-02-22 05:00:00,96294.66,96454.48,96211.81,96436.96,294.089037,28339933.29846389
2025-02-22 05:00:00,96294.66,96454.48,96211.81,96436.96,294.089037,28339933.29846389
2025-02-22 06:00:00,96436.96,96498.88,96265.13,96319.57,184.25211,17757571.47411747
2025-02-22 06:00:00,96436.96,96498.88,96265.13,96319.57,184.25211,17757571.47411747
2025-02-22 07:00:00,96319.57,96438.12,96210.52,96210.52,214.291676,20647461.71866035
2025-02-22 07:00:00,96319.57,96438.12,96210.52,96210.52,214.291676,20647461.71866035
2025-02-22 08:00:00,96210.52,96269.03,96062.43,96125.25,369.925743,35562712.72196921
2025-02-22 08:00:00,96210.52,96269.03,96062.43,96125.25,369.925743,35562712.72196921
2025-02-22 09:00:00,96125.25,96473.73,96067.59,96452.1,311.372716,29982619.99202152
2025-02-22 09:00:00,96125.25,96473.73,96067.59,96452.1,311.372716,29982619.99202152
2025-02-22 10:00:00,96452.1,96520,96362.4,96437.01,135.970557,13116226.95473876
2025-02-22 10:00:00,96452.1,96520,96362.4,96437.01,135.970557,13116226.95473876
2025-02-22 11:00:00,96437.01,96566.73,96436.2,96543.77,133.621149,12893865.63746881
2025-02-22 11:00:00,96437.01,96566.73,96436.2,96543.77,133.621149,12893865.63746881
2025-02-22 12:00:00,96543.77,96953.54,96535.06,96823.77,206.220662,19947712.13287746
2025-02-22 12:00:00,96543.77,96953.54,96535.06,96823.77,206.220662,19947712.13287746
2025-02-22 13:00:00,96823.77,96904.16,96500.85,96528.02,159.293446,15406676.65063612
2025-02-22 13:00:00,96823.77,96904.16,96500.85,96528.02,159.293446,15406676.65063612
2025-02-22 14:00:00,96528.02,96686.05,96508.59,96517.98,116.04806,11209423.75214015
2025-02-22 14:00:00,96528.02,96686.05,96508.59,96517.98,116.04806,11209423.75214015
2025-02-22 15:00:00,96517.98,96705.1,96485.42,96582.21,98.617288,9525428.81633318
2025-02-22 15:00:00,96517.98,96705.1,96485.42,96582.21,98.617288,9525428.81633318
2025-02-22 16:00:00,96582.21,96798.44,96432.11,96475.77,158.617055,15332474.1554067
2025-02-22 16:00:00,96582.21,96798.44,96432.11,96475.77,158.617055,15332474.1554067
2025-02-22 17:00:00,96475.77,96640.5,96440.52,96588.9,194.53101,18782888.00303583
2025-02-22 17:00:00,96475.77,96640.5,96440.52,96588.9,194.53101,18782888.00303583
2025-02-22 18:00:00,96588.9,96767.29,96386.63,96422.45,124.898127,12064242.39449724
2025-02-22 18:00:00,96588.9,96767.29,96386.63,96422.45,124.898127,12064242.39449724
2025-02-22 19:00:00,96422.45,96603.18,96327.31,96591.59,77.955485,7520223.23577697
2025-02-22 19:00:00,96422.45,96603.18,96327.31,96591.59,77.955485,7520223.23577697
2025-02-22 20:00:00,96591.59,96597.38,96465.15,96535.58,55.94307,5400638.33277062
2025-02-22 20:00:00,96591.59,96597.38,96465.15,96535.58,55.94307,5400638.33277062
2025-02-22 21:00:00,96535.58,96601.28,96477.69,96599.33,102.691617,9914444.70634669
2025-02-22 21:00:00,96535.58,96601.28,96477.69,96599.33,102.691617,9914444.70634669
2025-02-22 22:00:00,96599.33,96646.5,96578.93,96611,55.702458,5381455.89358164
2025-02-22 22:00:00,96599.33,96646.5,96578.93,96611,55.702458,5381455.89358164
2025-02-22 23:00:00,96611,96640.83,96480.83,96524.54,51.826616,5003825.82851334
2025-02-22 23:00:00,96611,96640.83,96480.83,96524.54,51.826616,5003825.82851334
2025-02-23 00:00:00,96524.54,96597.95,96462.24,96584.71,48.434897,4674679.7389684
2025-02-23 00:00:00,96524.54,96597.95,96462.24,96584.71,48.434897,4674679.7389684
2025-02-23 01:00:00,96584.71,96584.71,96329.87,96408.25,44.982209,4337888.41818875
2025-02-23 01:00:00,96584.71,96584.71,96329.87,96408.25,44.982209,4337888.41818875
2025-02-23 02:00:00,96408.25,96452.23,96352.34,96375.83,54.853554,5287579.27985525
2025-02-23 02:00:00,96408.25,96452.23,96352.34,96375.83,54.853554,5287579.27985525
2025-02-23 03:00:00,96375.83,96530.76,96360,96408.45,47.7104,4601861.72577125
2025-02-23 03:00:00,96375.83,96530.76,96360,96408.45,47.7104,4601861.72577125
2025-02-23 04:00:00,96408.45,96475.75,96388.3,96390.11,40.612688,3915751.59230525
2025-02-23 04:00:00,96408.45,96475.75,96388.3,96390.11,40.612688,3915751.59230525
2025-02-23 05:00:00,96390.11,96404.95,96208.26,96208.26,102.477152,9869162.84494769
2025-02-23 05:00:00,96390.11,96404.95,96208.26,96208.26,102.477152,9869162.84494769
2025-02-23 06:00:00,96208.26,96329.72,96138.24,96328.24,86.187366,8296314.39883688
2025-02-23 06:00:00,96208.26,96329.72,96138.24,96328.24,86.187366,8296314.39883688
2025-02-23 07:00:00,96328.24,96533.15,96274.18,96488.25,77.735772,7496049.63128868
2025-02-23 07:00:00,96328.24,96533.15,96274.18,96488.25,77.735772,7496049.63128868
2025-02-23 08:00:00,96488.25,96488.25,96303.9,96356.6,67.284246,6483811.49316745
2025-02-23 08:00:00,96488.25,96488.25,96303.9,96356.6,67.284246,6483811.49316745
2025-02-23 09:00:00,96356.6,96444.69,96217.99,96263.45,96.137538,9256297.93019467
2025-02-23 09:00:00,96356.6,96444.69,96217.99,96263.45,96.137538,9256297.93019467
2025-02-23 10:00:00,96263.45,96280.83,96071.22,96168.08,53.791022,5172696.08772782
2025-02-23 10:00:00,96263.45,96280.83,96071.22,96168.08,53.791022,5172696.08772782
2025-02-23 11:00:00,96168.08,96225.17,96074.73,96106.6,70.651009,6793181.51826173
2025-02-23 11:00:00,96168.08,96225.17,96074.73,96106.6,70.651009,6793181.51826173
2025-02-23 12:00:00,96106.6,96154.7,95657.4,95713.44,175.926071,16862085.00732169
2025-02-23 12:00:00,96106.6,96154.7,95657.4,95713.44,175.926071,16862085.00732169
2025-02-23 13:00:00,95713.44,95954.85,95709.61,95954.85,159.98012,15332388.70274823
2025-02-23 13:00:00,95713.44,95954.85,95709.61,95954.85,159.98012,15332388.70274823
2025-02-23 14:00:00,95954.85,96029.8,95509.04,95587.19,175.348619,16806001.7456878
2025-02-23 14:00:00,95954.85,96029.8,95509.04,95587.19,175.348619,16806001.7456878
2025-02-23 15:00:00,95587.19,95705.1,95428,95447.93,164.896867,15761417.1253426
2025-02-23 15:00:00,95587.19,95705.1,95428,95447.93,164.896867,15761417.1253426
2025-02-23 16:00:00,95447.93,95618.99,95401.26,95410.78,169.601758,16194500.171171
2025-02-23 16:00:00,95447.93,95618.99,95401.26,95410.78,169.601758,16194500.171171
2025-02-23 17:00:00,95410.78,95751.99,95243.8,95653.58,283.335033,27040825.93018577
2025-02-23 17:00:00,95410.78,95751.99,95243.8,95653.58,283.335033,27040825.93018577
2025-02-23 18:00:00,95653.58,95864.26,95624.9,95727.1,92.32223,8839051.30891799
2025-02-23 18:00:00,95653.58,95864.26,95624.9,95727.1,92.32223,8839051.30891799
2025-02-23 19:00:00,95727.1,95837.78,95705.21,95754.02,65.461392,6269476.30964016
2025-02-23 19:00:00,95727.1,95837.78,95705.21,95754.02,65.461392,6269476.30964016
2025-02-23 20:00:00,95754.02,95812.68,95685.1,95781.68,27.698774,2652135.84133517
2025-02-23 20:00:00,95754.02,95812.68,95685.1,95781.68,27.698774,2652135.84133517
2025-02-23 21:00:00,95781.68,95781.69,95635.15,95766.55,73.205872,7006562.37902626
2025-02-23 21:00:00,95781.68,95781.69,95635.15,95766.55,73.205872,7006562.37902626
2025-02-23 22:00:00,95766.55,95938.32,95549.23,95801.29,74.559555,7139456.48070095
2025-02-23 22:00:00,95766.55,95938.32,95549.23,95801.29,74.559555,7139456.48070095
2025-02-23 23:00:00,95801.29,96321.65,95777.78,96260.91,367.482486,35292768.46023951
2025-02-23 23:00:00,95801.29,96321.65,95777.78,96260.91,367.482486,35292768.46023951
2025-02-24 00:00:00,96260.91,96497.02,96152.09,96255.14,221.270864,21320946.48992211
2025-02-24 00:00:00,96260.91,96497.02,96152.09,96255.14,221.270864,21320946.48992211
2025-02-24 01:00:00,96255.14,96346.13,95762.93,95970.8,220.895481,21218656.51417955
2025-02-24 01:00:00,96255.14,96346.13,95762.93,95970.8,220.895481,21218656.51417955
2025-02-24 02:00:00,95970.8,96206.03,95755.89,95824.75,196.14221,18823525.88698681
2025-02-24 02:00:00,95970.8,96206.03,95755.89,95824.75,196.14221,18823525.88698681
2025-02-24 03:00:00,95824.75,95824.75,95306.16,95428.84,329.7065,31530559.31607279
2025-02-24 03:00:00,95824.75,95824.75,95306.16,95428.84,329.7065,31530559.31607279
2025-02-24 04:00:00,95428.84,95583.53,95077.36,95298.28,374.300981,35680539.56221583
2025-02-24 04:00:00,95428.84,95583.53,95077.36,95298.28,374.300981,35680539.56221583
2025-02-24 05:00:00,95298.28,95770.2,95245.78,95728.66,149.223284,14253980.11315004
2025-02-24 05:00:00,95298.28,95770.2,95245.78,95728.66,149.223284,14253980.11315004
2025-02-24 06:00:00,95728.66,95900,95629.41,95862.11,104.453557,10001256.77646648
2025-02-24 06:00:00,95728.66,95900,95629.41,95862.11,104.453557,10001256.77646648
2025-02-24 07:00:00,95862.11,95938.65,95709.79,95849.99,133.274666,12772929.02756608
2025-02-24 07:00:00,95862.11,95938.65,95709.79,95849.99,133.274666,12772929.02756608
2025-02-24 08:00:00,95849.99,95916.26,95359.54,95494.01,311.475115,29773455.4010733
2025-02-24 08:00:00,95849.99,95916.26,95359.54,95494.01,311.475115,29773455.4010733
2025-02-24 09:00:00,95494.01,96150.07,95488.34,95758.6,171.547584,16438817.098915
2025-02-24 09:00:00,95494.01,96150.07,95488.34,95758.6,171.547584,16438817.098915
2025-02-24 10:00:00,95758.6,95916.04,95370.18,95645.01,200.29319,19151155.64210843
2025-02-24 10:00:00,95758.6,95916.04,95370.18,95645.01,200.29319,19151155.64210843
2025-02-24 11:00:00,95645.01,95846.3,95425.92,95825.76,101.408186,9698023.12800202
2025-02-24 11:00:00,95645.01,95846.3,95425.92,95825.76,101.408186,9698023.12800202
2025-02-24 12:00:00,95825.76,95944.71,95692.53,95774.01,127.05433,12174928.01293628
2025-02-24 12:00:00,95825.76,95944.71,95692.53,95774.01,127.05433,12174928.01293628
2025-02-24 13:00:00,95774.01,96093.59,95356.28,95610.25,353.089031,33816112.28799778
2025-02-24 13:00:00,95774.01,96093.59,95356.28,95610.25,353.089031,33816112.28799778
2025-02-24 14:00:00,95610.25,95792.82,94600,94683.78,471.086491,44881959.37053434
2025-02-24 14:00:00,95610.25,95792.82,94600,94683.78,471.086491,44881959.37053434
2025-02-24 15:00:00,94683.78,94992.84,93845.87,94370.67,1122.633931,105941688.70181495
2025-02-24 15:00:00,94683.78,94992.84,93845.87,94370.67,1122.633931,105941688.70181495
2025-02-24 16:00:00,94370.67,94995.55,94205.56,94452.78,734.988459,69554901.76154987
2025-02-24 16:00:00,94370.67,94995.55,94205.56,94452.78,734.988459,69554901.76154987
2025-02-24 17:00:00,94452.78,95201.14,94355.44,94690.86,654.62607,62108188.02375604
2025-02-24 17:00:00,94452.78,95201.14,94355.44,94690.86,654.62607,62108188.02375604
2025-02-24 18:00:00,94690.86,94883.19,94160,94191.3,330.916119,31291550.41424639
2025-02-24 18:00:00,94690.86,94883.19,94160,94191.3,330.916119,31291550.41424639
2025-02-24 19:00:00,94191.3,94573.74,93686.23,93965.71,738.546115,69535828.02156295
2025-02-24 19:00:00,94191.3,94573.74,93686.23,93965.71,738.546115,69535828.02156295
2025-02-24 20:00:00,93965.71,94580.35,93855.01,94032.68,687.503241,64817565.77218978
2025-02-24 20:00:00,93965.71,94580.35,93855.01,94032.68,687.503241,64817565.77218978
2025-02-24 21:00:00,94032.68,94345.28,93619.44,93965.87,416.80364,39175149.20434491
2025-02-24 21:00:00,94032.68,94345.28,93619.44,93965.87,416.80364,39175149.20434491
2025-02-24 22:00:00,93965.87,93990.58,92339.36,92378.88,1502.542444,139983569.30836273
2025-02-24 22:00:00,93965.87,93990.58,92339.36,92378.88,1502.542444,139983569.30836273
2025-02-24 23:00:00,92378.88,92838.6,91311.43,91514.37,1193.913853,109874584.1705862
2025-02-24 23:00:00,92378.88,92838.6,91311.43,91514.37,1193.913853,109874584.1705862
2025-02-25 00:00:00,91514.37,92134.08,90873.75,91838.79,1437.411131,131690378.60415472
2025-02-25 00:00:00,91514.37,92134.08,90873.75,91838.79,1437.411131,131690378.60415472
2025-02-25 01:00:00,91838.79,92362.55,91141,92010.84,779.267823,71560635.14498168
2025-02-25 01:00:00,91838.79,92362.55,91141,92010.84,779.267823,71560635.14498168
2025-02-25 02:00:00,92010.84,92483.96,91584.81,92335.74,435.453633,40079187.52188103
2025-02-25 02:00:00,92010.84,92483.96,91584.81,92335.74,435.453633,40079187.52188103
2025-02-25 03:00:00,92335.74,92522.5,91942.78,92147.77,234.378132,21611778.8195203
2025-02-25 03:00:00,92335.74,92522.5,91942.78,92147.77,234.378132,21611778.8195203
2025-02-25 04:00:00,92147.77,92310.78,91816.64,91909.31,332.393306,30589937.39826932
2025-02-25 04:00:00,92147.77,92310.78,91816.64,91909.31,332.393306,30589937.39826932
2025-02-25 05:00:00,91909.31,92115.72,91726.23,92059.1,271.467426,24957033.30183509
2025-02-25 05:00:00,91909.31,92115.72,91726.23,92059.1,271.467426,24957033.30183509
2025-02-25 06:00:00,92059.1,92131.15,91210.53,91273.15,353.47845,32372480.55801646
2025-02-25 06:00:00,92059.1,92131.15,91210.53,91273.15,353.47845,32372480.55801646
2025-02-25 07:00:00,91273.15,91419.18,88153.48,89263.13,3573.969014,319751364.91230042
2025-02-25 07:00:00,91273.15,91419.18,88153.48,89263.13,3573.969014,319751364.91230042
2025-02-25 08:00:00,89263.13,89962.07,88981.91,89400.08,1322.472753,118573097.10870405
2025-02-25 08:00:00,89263.13,89962.07,88981.91,89400.08,1322.472753,118573097.10870405
2025-02-25 09:00:00,89400.08,89581.03,88301.54,88318.83,1175.503949,104464668.36390579
2025-02-25 09:00:00,89400.08,89581.03,88301.54,88318.83,1175.503949,104464668.36390579
2025-02-25 10:00:00,88318.83,88868.45,86852.9,88215.81,2792.685699,245546394.22097547
2025-02-25 10:00:00,88318.83,88868.45,86852.9,88215.81,2792.685699,245546394.22097547
2025-02-25 11:00:00,88215.81,89356.61,87628.45,89242.29,1069.27605,94388678.01395235
2025-02-25 11:00:00,88215.81,89356.61,87628.45,89242.29,1069.27605,94388678.01395235
2025-02-25 12:00:00,89242.29,89512.03,88907.23,89386.1,770.328014,68705792.06732716
2025-02-25 12:00:00,89242.29,89512.03,88907.23,89386.1,770.328014,68705792.06732716
2025-02-25 13:00:00,89386.1,89535.24,88765.21,88838.04,596.586161,53147982.26195944
2025-02-25 13:00:00,89386.1,89535.24,88765.21,88838.04,596.586161,53147982.26195944
2025-02-25 14:00:00,88838.04,89387.96,87086.96,87154.58,1742.255482,153625978.07562278
2025-02-25 14:00:00,88838.04,89387.96,87086.96,87154.58,1742.255482,153625978.07562278
2025-02-25 15:00:00,87154.58,87790.79,86053,87239.91,3283.680509,285489131.02741509
2025-02-25 15:00:00,87154.58,87790.79,86053,87239.91,3283.680509,285489131.02741509
2025-02-25 16:00:00,87239.91,87778.65,86182.05,87458.56,1768.731209,153873359.35566789
2025-02-25 16:00:00,87239.91,87778.65,86182.05,87458.56,1768.731209,153873359.35566789
2025-02-25 17:00:00,87458.56,87830.63,86885.35,87280.27,977.432363,85361846.4556811
2025-02-25 17:00:00,87458.56,87830.63,86885.35,87280.27,977.432363,85361846.4556811
2025-02-25 18:00:00,87280.27,87821.27,86934.07,87084.02,689.515017,60197976.92688759
2025-02-25 18:00:00,87280.27,87821.27,86934.07,87084.02,689.515017,60197976.92688759
2025-02-25 19:00:00,87084.02,88071.42,86537.11,87950.37,793.019587,69161084.34708896
2025-02-25 19:00:00,87084.02,88071.42,86537.11,87950.37,793.019587,69161084.34708896
2025-02-25 20:00:00,87950.37,88979.21,87633.3,88181.59,1118.468632,98884190.15898299
2025-02-25 20:00:00,87950.37,88979.21,87633.3,88181.59,1118.468632,98884190.15898299
2025-02-25 21:00:00,88181.59,88823.4,87775.38,88812.86,545.471775,48165370.96989065
2025-02-25 21:00:00,88181.59,88823.4,87775.38,88812.86,545.471775,48165370.96989065
2025-02-25 22:00:00,88812.86,89450,88518.14,88820.81,498.690615,44419347.56805584
2025-02-25 22:00:00,88812.86,89450,88518.14,88820.81,498.690615,44419347.56805584
2025-02-25 23:00:00,88820.81,89130.45,88680.81,88690.19,411.085826,36557299.14519019
2025-02-25 23:00:00,88820.81,89130.45,88680.81,88690.19,411.085826,36557299.14519019
2025-02-26 00:00:00,88690.19,88690.19,88200,88200,387.165015,34202114.48920042
2025-02-26 00:00:00,88690.19,88690.19,88200,88200,387.165015,34202114.48920042
2025-02-26 01:00:00,88200,88843.88,88200,88708.07,333.590462,29503198.07784287
2025-02-26 01:00:00,88200,88843.88,88200,88708.07,333.590462,29503198.07784287
2025-02-26 02:00:00,88708.07,89179.11,88435.82,88987.45,351.919599,31263669.07885285
2025-02-26 02:00:00,88708.07,89179.11,88435.82,88987.45,351.919599,31263669.07885285
2025-02-26 03:00:00,88987.45,89400,88897.19,88904.12,327.493424,29190399.59738435
2025-02-26 03:00:00,88987.45,89400,88897.19,88904.12,327.493424,29190399.59738435
2025-02-26 04:00:00,88904.12,89243.32,88698.24,88716.01,307.554645,27383788.27769238
2025-02-26 04:00:00,88904.12,89243.32,88698.24,88716.01,307.554645,27383788.27769238
2025-02-26 05:00:00,88716.01,88884.68,88412.08,88431.68,333.978205,29636151.06472411
2025-02-26 05:00:00,88716.01,88884.68,88412.08,88431.68,333.978205,29636151.06472411
2025-02-26 06:00:00,88431.68,88925.27,88431.68,88914.61,205.449665,18224579.45630487
2025-02-26 06:00:00,88431.68,88925.27,88431.68,88914.61,205.449665,18224579.45630487
2025-02-26 07:00:00,88914.61,89172.27,88444.52,88714.34,336.783314,29903513.71855461
